,Score,Country,Traveler Type,Room Type,Stay Duration,Title,Text,Date
449,10.0,US,나홀로 여행객,10 베드 도미토리 내 1인 예약 (여성 전용),2023년 1월 | 3박,최고”,위치가 지하철 역이랑 가까워서 이동하기 편해요! 호스텔 주변에도 먹을게 많고 사람들이 늦게까지 많이 다녀서 위험하다고 느끼지 않았어요. 화장실이랑 샤워실도 깔끔하고 로비층에 카페도 있어서 아침을 먹거나 간단하게 간식을 먹을 수 있어서 좋아요. 10인실 이용했는데도 방 공간이 넉넉해서 캐리어 펼치기도 편했습니다. 평점이 제일 좋은 이유가 있어요:),작성일: 2023년 1월 13일
450,10.0,KR,나홀로 여행객,2023년 5월 | 4박,,호스텔의 장점을 다 갖춤. ”,엄청 큰 호스텔이다. 아침 9시에 짐만 맡길까하고 찾아갔는데 체크인해줬다. 비행에 지친 여행자에 이보다 더 좋은 첫인상은 없을것같다. 침대는 오래되어 좀 꺼져있고 잠자리 불편한거는 호스탤인점을 감안하면 괜찮다. 샤워시설 화장실 부족하지 않다. 데스크에 얘기하면 새 타월을 준다. 음수대도 있다. 유용하게 물 텀블러에 담아다녔다. 1층에 작은 까페에서 빵 커피 셀러드 등 판다. 적절한 가격. 식당과 라운지도 커서 쉬기 좋다. 1번 라인 103st 역과 걸어서 5분거리. 센트럴파크 걸어서 10분정도. 매일 산책했다. 구겐하임은 산책 겸 걸어서 갔다. 이정도면 꽤 좋은 곳이다.,작성일: 2023년 5월 7일
451,10.0,KR,나홀로 여행객,남성 전용 스탠다드 기숙사형 객실 내 침대 1개,2023년 3월 | 5박,Hostelling International New York 이용후기!”,처음에 뉴욕 여행을 계획했을때 숙소 정하기가 어려웠는데 주변 먹을거리랑 대중교통 부대시설이 잘 되어 있어서 좋았습니다!방도 좋았습니다!직원들도 친절했고 이것저것 많이 챙겨줘서 좋았습니다! 1층 라운지에 카페도 있어서 아침 먹기 정말 좋습니다! 뉴욕 여행 계획있으신 분들은 Hostelling International New York 추천합니다!,작성일: 2023년 3월 20일
452,9.6,KR,나홀로 여행객,8 베드 도미토리 내 1인 예약 (여성 전용),2022년 12월 | 6박,최고”,"근처 전철 (1호선)이 밤 늦게 이용하기엔 조금 무서웠지만 숙소와 가까워서 괜찮았어요. 숙소 내부는 키 카드 있어야 움직일 수 있어서 보안 나름 괜찮았고, 화장실도 계속 치워주시는 분 있어서 깔끔한 편이었어요. 다만 사람들이 많이 씻는 시간엔 따뜻한 물이 조금밖에 안나왔어요. 아침 일찍 씻는걸 추천합니다! 2층 침대가 조금 삐걱거리긴 하지만 포근하게 잘 수 있었고, 온도 조절기도 방 안에 있어서 룸메이트들과 이야기해서 바꿀 수 있었어요. 짐 맡기는 것도 이용해봤는데 (28인치 캐리어 2개 들어가는 사이즈, 5불) 나쁘지 않았어요. 기계가 고장난 줄 알았는데 직원분한테 도움 요청해서 이용할 수 있었어요. 로비 층에 있는 카페테리아는 조금 비싼 편이긴 한데 괜찮았어요! 직원분들 친절합니다~ 극성수기에 머물어서 조금 비쌌는데, 다음번에 또 이용하고 싶어요.",작성일: 2023년 1월 2일
453,10.0,CA,나홀로 여행객,2023년 1월 | 1박,,이곳은 돈을 절약하면서도 교통이 편리하고 쇼핑하기도 편리한 완벽한 숙박지입니다.”,"직원들의 성과는 훌륭합니다. 매우 친절하고 예의 바르다. 영어 실력이 어떻든지 상관없이 항상 인내심을 가지고 듣고 이해하며 문제를 해결하는 데 도움을 준다. 10명이 같은 방에 머무르더라도 공간은 여전히 매우 넓고 큰 여행 가방을 두 개 열어도 문제가 없다. 이곳에 오는 배낭 여행객들은 품질이 높으며, 스페인, 프랑스, 호주, 멕시코, 캐나다 등 다양한 국가의 사람들이 머무를 수 있다. 그래서 이곳을 작은 지구촌으로 생각할 수 있다. B1에는 부엌이 있어 식재료를 사서 직접 요리하여 돈을 절약할 수 있다. 나처럼 요리하기 귀찮거나 요리를 못하는 경우에는 1층에 카페도 있어 아침부터 밤까지 먹을 수 있으므로 굶주리지 않을 걱정이 없다. 길 건너에는 여러 개의 식료품 가게와 7-11 편의점도 있다(스크래치 복권을 판매하니 운을 시험해보세요). 양쪽에 지하철 역도 있고, 걸어서 몇 분이면 도착한다. 길 건너에는 후난 출신 사람들이 운영하는 테이크아웃 식당도 있다. 7달러에 볶음 소고기 호평을 먹을 수 있다. 만두는 조금 비싸지만 크다! 위아래로 버스도 있어 교통 편리도는 100점이다! 프런트 데스크의 서비스는 100점이다! 청결도는 99점이다! 흡연자는 실외에서 피워야 한다. 당구실, 라운지, 인터넷 구역, 흡연 가능한 곳도 있다. 샤워나 화장실은 항상 줄을 서지 않는다! 깨끗한 물도 이용할 수 있다. 2층에는 세탁장도 있다. 뉴욕에서 돈을 절약하고 좋은 서비스와 편리한 교통을 원한다면 여기가 최고다! 아름다운 모시와 잘생긴 호세의 아주 좋은 서비스를 강력히 추천한다. 그들을 정말 좋아하고 룸메이트들도 정말 좋아한다. 모두가 아주 멋지다!",작성일: 2023년 1월 28일
454,10.0,US,나홀로 여행객,10 베드 도미토리 내 1인 예약 (여성 전용),2023년 1월 | 3박,최고”,위치가 지하철 역이랑 가까워서 이동하기 편해요! 호스텔 주변에도 먹을게 많고 사람들이 늦게까지 많이 다녀서 위험하다고 느끼지 않았어요. 화장실이랑 샤워실도 깔끔하고 로비층에 카페도 있어서 아침을 먹거나 간단하게 간식을 먹을 수 있어서 좋아요. 10인실 이용했는데도 방 공간이 넉넉해서 캐리어 펼치기도 편했습니다. 평점이 제일 좋은 이유가 있어요:),작성일: 2023년 1월 13일
455,10.0,KR,나홀로 여행객,2023년 5월 | 4박,,호스텔의 장점을 다 갖춤. ”,엄청 큰 호스텔이다. 아침 9시에 짐만 맡길까하고 찾아갔는데 체크인해줬다. 비행에 지친 여행자에 이보다 더 좋은 첫인상은 없을것같다. 침대는 오래되어 좀 꺼져있고 잠자리 불편한거는 호스탤인점을 감안하면 괜찮다. 샤워시설 화장실 부족하지 않다. 데스크에 얘기하면 새 타월을 준다. 음수대도 있다. 유용하게 물 텀블러에 담아다녔다. 1층에 작은 까페에서 빵 커피 셀러드 등 판다. 적절한 가격. 식당과 라운지도 커서 쉬기 좋다. 1번 라인 103st 역과 걸어서 5분거리. 센트럴파크 걸어서 10분정도. 매일 산책했다. 구겐하임은 산책 겸 걸어서 갔다. 이정도면 꽤 좋은 곳이다.,작성일: 2023년 5월 7일
456,10.0,KR,나홀로 여행객,남성 전용 스탠다드 기숙사형 객실 내 침대 1개,2023년 3월 | 5박,Hostelling International New York 이용후기!”,처음에 뉴욕 여행을 계획했을때 숙소 정하기가 어려웠는데 주변 먹을거리랑 대중교통 부대시설이 잘 되어 있어서 좋았습니다!방도 좋았습니다!직원들도 친절했고 이것저것 많이 챙겨줘서 좋았습니다! 1층 라운지에 카페도 있어서 아침 먹기 정말 좋습니다! 뉴욕 여행 계획있으신 분들은 Hostelling International New York 추천합니다!,작성일: 2023년 3월 20일
457,9.6,KR,나홀로 여행객,8 베드 도미토리 내 1인 예약 (여성 전용),2022년 12월 | 6박,최고”,"근처 전철 (1호선)이 밤 늦게 이용하기엔 조금 무서웠지만 숙소와 가까워서 괜찮았어요. 숙소 내부는 키 카드 있어야 움직일 수 있어서 보안 나름 괜찮았고, 화장실도 계속 치워주시는 분 있어서 깔끔한 편이었어요. 다만 사람들이 많이 씻는 시간엔 따뜻한 물이 조금밖에 안나왔어요. 아침 일찍 씻는걸 추천합니다! 2층 침대가 조금 삐걱거리긴 하지만 포근하게 잘 수 있었고, 온도 조절기도 방 안에 있어서 룸메이트들과 이야기해서 바꿀 수 있었어요. 짐 맡기는 것도 이용해봤는데 (28인치 캐리어 2개 들어가는 사이즈, 5불) 나쁘지 않았어요. 기계가 고장난 줄 알았는데 직원분한테 도움 요청해서 이용할 수 있었어요. 로비 층에 있는 카페테리아는 조금 비싼 편이긴 한데 괜찮았어요! 직원분들 친절합니다~ 극성수기에 머물어서 조금 비쌌는데, 다음번에 또 이용하고 싶어요.",작성일: 2023년 1월 2일
458,10.0,CA,나홀로 여행객,2023년 1월 | 1박,,이곳은 돈을 절약하면서도 교통이 편리하고 쇼핑하기도 편리한 완벽한 숙박지입니다.”,"직원들의 성과는 훌륭합니다. 매우 친절하고 예의 바르다. 영어 실력이 어떻든지 상관없이 항상 인내심을 가지고 듣고 이해하며 문제를 해결하는 데 도움을 준다. 10명이 같은 방에 머무르더라도 공간은 여전히 매우 넓고 큰 여행 가방을 두 개 열어도 문제가 없다. 이곳에 오는 배낭 여행객들은 품질이 높으며, 스페인, 프랑스, 호주, 멕시코, 캐나다 등 다양한 국가의 사람들이 머무를 수 있다. 그래서 이곳을 작은 지구촌으로 생각할 수 있다. B1에는 부엌이 있어 식재료를 사서 직접 요리하여 돈을 절약할 수 있다. 나처럼 요리하기 귀찮거나 요리를 못하는 경우에는 1층에 카페도 있어 아침부터 밤까지 먹을 수 있으므로 굶주리지 않을 걱정이 없다. 길 건너에는 여러 개의 식료품 가게와 7-11 편의점도 있다(스크래치 복권을 판매하니 운을 시험해보세요). 양쪽에 지하철 역도 있고, 걸어서 몇 분이면 도착한다. 길 건너에는 후난 출신 사람들이 운영하는 테이크아웃 식당도 있다. 7달러에 볶음 소고기 호평을 먹을 수 있다. 만두는 조금 비싸지만 크다! 위아래로 버스도 있어 교통 편리도는 100점이다! 프런트 데스크의 서비스는 100점이다! 청결도는 99점이다! 흡연자는 실외에서 피워야 한다. 당구실, 라운지, 인터넷 구역, 흡연 가능한 곳도 있다. 샤워나 화장실은 항상 줄을 서지 않는다! 깨끗한 물도 이용할 수 있다. 2층에는 세탁장도 있다. 뉴욕에서 돈을 절약하고 좋은 서비스와 편리한 교통을 원한다면 여기가 최고다! 아름다운 모시와 잘생긴 호세의 아주 좋은 서비스를 강력히 추천한다. 그들을 정말 좋아하고 룸메이트들도 정말 좋아한다. 모두가 아주 멋지다!",작성일: 2023년 1월 28일
459,10.0,US,나홀로 여행객,10 베드 도미토리 내 1인 예약 (여성 전용),2023년 1월 | 3박,최고”,위치가 지하철 역이랑 가까워서 이동하기 편해요! 호스텔 주변에도 먹을게 많고 사람들이 늦게까지 많이 다녀서 위험하다고 느끼지 않았어요. 화장실이랑 샤워실도 깔끔하고 로비층에 카페도 있어서 아침을 먹거나 간단하게 간식을 먹을 수 있어서 좋아요. 10인실 이용했는데도 방 공간이 넉넉해서 캐리어 펼치기도 편했습니다. 평점이 제일 좋은 이유가 있어요:),작성일: 2023년 1월 13일
460,10.0,KR,나홀로 여행객,2023년 5월 | 4박,,호스텔의 장점을 다 갖춤. ”,엄청 큰 호스텔이다. 아침 9시에 짐만 맡길까하고 찾아갔는데 체크인해줬다. 비행에 지친 여행자에 이보다 더 좋은 첫인상은 없을것같다. 침대는 오래되어 좀 꺼져있고 잠자리 불편한거는 호스탤인점을 감안하면 괜찮다. 샤워시설 화장실 부족하지 않다. 데스크에 얘기하면 새 타월을 준다. 음수대도 있다. 유용하게 물 텀블러에 담아다녔다. 1층에 작은 까페에서 빵 커피 셀러드 등 판다. 적절한 가격. 식당과 라운지도 커서 쉬기 좋다. 1번 라인 103st 역과 걸어서 5분거리. 센트럴파크 걸어서 10분정도. 매일 산책했다. 구겐하임은 산책 겸 걸어서 갔다. 이정도면 꽤 좋은 곳이다.,작성일: 2023년 5월 7일
461,10.0,KR,나홀로 여행객,남성 전용 스탠다드 기숙사형 객실 내 침대 1개,2023년 3월 | 5박,Hostelling International New York 이용후기!”,처음에 뉴욕 여행을 계획했을때 숙소 정하기가 어려웠는데 주변 먹을거리랑 대중교통 부대시설이 잘 되어 있어서 좋았습니다!방도 좋았습니다!직원들도 친절했고 이것저것 많이 챙겨줘서 좋았습니다! 1층 라운지에 카페도 있어서 아침 먹기 정말 좋습니다! 뉴욕 여행 계획있으신 분들은 Hostelling International New York 추천합니다!,작성일: 2023년 3월 20일
462,9.6,KR,나홀로 여행객,8 베드 도미토리 내 1인 예약 (여성 전용),2022년 12월 | 6박,최고”,"근처 전철 (1호선)이 밤 늦게 이용하기엔 조금 무서웠지만 숙소와 가까워서 괜찮았어요. 숙소 내부는 키 카드 있어야 움직일 수 있어서 보안 나름 괜찮았고, 화장실도 계속 치워주시는 분 있어서 깔끔한 편이었어요. 다만 사람들이 많이 씻는 시간엔 따뜻한 물이 조금밖에 안나왔어요. 아침 일찍 씻는걸 추천합니다! 2층 침대가 조금 삐걱거리긴 하지만 포근하게 잘 수 있었고, 온도 조절기도 방 안에 있어서 룸메이트들과 이야기해서 바꿀 수 있었어요. 짐 맡기는 것도 이용해봤는데 (28인치 캐리어 2개 들어가는 사이즈, 5불) 나쁘지 않았어요. 기계가 고장난 줄 알았는데 직원분한테 도움 요청해서 이용할 수 있었어요. 로비 층에 있는 카페테리아는 조금 비싼 편이긴 한데 괜찮았어요! 직원분들 친절합니다~ 극성수기에 머물어서 조금 비쌌는데, 다음번에 또 이용하고 싶어요.",작성일: 2023년 1월 2일
463,10.0,CA,나홀로 여행객,2023년 1월 | 1박,,이곳은 돈을 절약하면서도 교통이 편리하고 쇼핑하기도 편리한 완벽한 숙박지입니다.”,"직원들의 성과는 훌륭합니다. 매우 친절하고 예의 바르다. 영어 실력이 어떻든지 상관없이 항상 인내심을 가지고 듣고 이해하며 문제를 해결하는 데 도움을 준다. 10명이 같은 방에 머무르더라도 공간은 여전히 매우 넓고 큰 여행 가방을 두 개 열어도 문제가 없다. 이곳에 오는 배낭 여행객들은 품질이 높으며, 스페인, 프랑스, 호주, 멕시코, 캐나다 등 다양한 국가의 사람들이 머무를 수 있다. 그래서 이곳을 작은 지구촌으로 생각할 수 있다. B1에는 부엌이 있어 식재료를 사서 직접 요리하여 돈을 절약할 수 있다. 나처럼 요리하기 귀찮거나 요리를 못하는 경우에는 1층에 카페도 있어 아침부터 밤까지 먹을 수 있으므로 굶주리지 않을 걱정이 없다. 길 건너에는 여러 개의 식료품 가게와 7-11 편의점도 있다(스크래치 복권을 판매하니 운을 시험해보세요). 양쪽에 지하철 역도 있고, 걸어서 몇 분이면 도착한다. 길 건너에는 후난 출신 사람들이 운영하는 테이크아웃 식당도 있다. 7달러에 볶음 소고기 호평을 먹을 수 있다. 만두는 조금 비싸지만 크다! 위아래로 버스도 있어 교통 편리도는 100점이다! 프런트 데스크의 서비스는 100점이다! 청결도는 99점이다! 흡연자는 실외에서 피워야 한다. 당구실, 라운지, 인터넷 구역, 흡연 가능한 곳도 있다. 샤워나 화장실은 항상 줄을 서지 않는다! 깨끗한 물도 이용할 수 있다. 2층에는 세탁장도 있다. 뉴욕에서 돈을 절약하고 좋은 서비스와 편리한 교통을 원한다면 여기가 최고다! 아름다운 모시와 잘생긴 호세의 아주 좋은 서비스를 강력히 추천한다. 그들을 정말 좋아하고 룸메이트들도 정말 좋아한다. 모두가 아주 멋지다!",작성일: 2023년 1월 28일
